id,target,reading,english,part_of_speech,topic,source_id,source_entry,level_basis
ko-nikl-00970,소형차,,A small-sized vehicle.,noun,social life > transport,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=970,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-00979,소화기,,Equipment that puts out fire by spreading chemicals on it.,noun,housing > household goods,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=979,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01058,속력,,"The speed of an object's movement or the process of things, or the power that makes up the speed.",noun,concepts > speed,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1058,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01079,속삭이다,,"To talk in a small voice repeatedly, so that others cannot hear.",verb,people > physical actions,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1079,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01200,손대다,,To feel something with one's hand. / To start something. / To do a sexual act. / To beat someone. / To revise or polish. / To steal or illegally use someone's property. / To get involved in something bad. / To handle or manage someone or something at one's will. / To eat food.,verb,people > physical actions,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1200,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01243,손실,,The state of suffering a loss due to something reduced or lost.,noun,economy > economic conditions,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1243,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01248,손아귀,,The part between the thumb and the rest four fingers. / The power of gripping something. / The range of power of influence.,noun,people > body parts,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1248,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01276,손짓,,"An act of pointing a certain object or expressing one's thought to others with one's hand. / An act of expressing an emotion or situation, which cannot be expressed in words, with one's hand.",noun,people > physical actions,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1276,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01287,솔,,"A tool to clean up dirt or dust or to apply glue, etc., on something.",noun,housing > household goods,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1287,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01342,송금,,"The act of sending money through a financial institution such as the bank, etc., or the money sent.",noun,economy > economic activities,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1342,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01401,솥,,"A big bowl made of iron, etc., used to make rice or boil food by placing it over a fire.",noun,food > cooking tools,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1401,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01457,쇠퇴,,"The weakening of an influential phenomenon, power, energy, etc.",noun,daily life > life events,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1457,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01511,수강,,The act of taking a class or course.,noun,education > teaching and learning,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1511,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01578,수다스럽다,,Uselessly talking too much.,descriptive verb,people > attitudes,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1578,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01584,수당,,An extra payment in addition to regular wages.,noun,economy > financial instruments,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1584,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01608,수두룩하다,,Common and large in number.,descriptive verb,concepts > numbers,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1608,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01624,수려하다,,Extremely beautiful.,descriptive verb,people > appearance,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1624,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01652,수료,,The act of finishing a certain curriculum of learning studies or skills.,noun,education > teaching and learning,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1652,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01680,수면,,The surface of the water.,noun,daily life > daily routines,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1680,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01685,수목,,A living tree.,noun,plants and animals > plants,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1685,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01698,수발,,The act of serving and looking after a person.,noun,social life > social activities,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1698,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01736,수산,,"A state of coming from the ocean, from a river, etc., or such a thing.",noun,economy > economic activities,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1736,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01737,수산물,,"Organisms from the ocean, rivers, etc., such as fish, clams, seaweed, etc.",noun,economy > economic products,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1737,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01757,수석,,"The highest place in a position or rank, etc. / The best record or a person who achieves the best record.",noun,education > teaching and learning,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1757,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01777,수소문,,The act of asking all around in order to find something that one wants.,noun,social life > telecommunications,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1777,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01781,수송,,"The act of delivering a person or object by train, car, ship, airplane, etc.",noun,social life > travel actions,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1781,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01797,수수하다,,"The quality or appearance of something, or one's dress, being ordinary and humble, neither too conspicuous nor fancy. / One's personality or attitude being gentle, neither pretentious nor picky.",descriptive verb,people > appearance,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1797,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01823,수신자,,"A person who receives a mail, telegram, call, etc.; or a signal that means language, letters, images, broadcast, etc.",noun,social life > interpersonal relationships,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1823,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01856,수염,,"Hair growing around the mouth, chin, or cheeks of a male adult. / Stiff fur growing around the mouth of animals. / Thin, long hair growing on the end of grains of rice, barley, corn, etc.",noun,people > body parts,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1856,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01864,수완,,The talent of planning or handling matters.,noun,people > abilities,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1864,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01871,수용,,"The act of putting people, objects, etc., in a certain place or facility.",noun,social life > social activities,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1871,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
ko-nikl-01879,수용자,,"A person who selects and uses services, objects, information, etc.",noun,people > types of people,nikl-2024-mirror,https://huggingface.co/datasets/binjang/NIKL-korean-english-dictionary/resolve/3b4cfd2126debfd5440cade3ef6c2a3c20cf7cf9/2024_01.csv#record=1879,NIKL source band: advanced; project heuristic TOPIK 5: professional and social category; not an official per-grade list
